Time,VC0,D_CaL_sCaLm,D_CaL_sCaLh,D_CaL_vCaLm,D_CaL_vCaLh,D_CaL_tCaLh1,D_CaL_tCaLh2,D_CaL_gCaL,D_CaL_mCaL_inf,D_CaL_hCaL_inf,D_CaL_tauCaLm,D_CaL_tauCaLh,D_CaL_iCaL,D_CaL_mCaL,D_CaL_hCaL
148.5750000000018,-59.112254787631535,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051598671071096516 ,0.994635449375051 ,0.21004510605171656 ,54.11428189010132 ,-0.22521134636769694 ,0.05157688523552347 ,0.9745763567193867  
148.60000000000178,-59.111691135248556,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05160142913586631 ,0.9946348479045856 ,0.21004937880489244 ,54.11436917598158 ,-0.22523651514259443 ,0.051579639297487274 ,0.9745856212912777  
148.62500000000176,-59.11112741987065,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05160418764829211 ,0.9946342462998182 ,0.2100536521366378 ,54.11445647403671 ,-0.22526168814962297 ,0.05158239380606563 ,0.9745948812912657  
148.65000000000174,-59.11056364148722,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05160694660847866 ,0.9946336445607082 ,0.2100579260470679 ,54.114543784269216 ,-0.22528686539048295 ,0.05158514876136288 ,0.9746041367214131  
148.67500000000172,-59.109999800087664,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05160970601653078 ,0.9946330426872139 ,0.21006220053629848 ,54.11463110668162 ,-0.2253120468668753 ,0.05158790416348342 ,0.9746133875837811  
148.7000000000017,-59.109435895661385,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05161246587255332 ,0.9946324406792942 ,0.21006647560444497 ,54.114718441276445 ,-0.22533723258050134 ,0.05159066001253168 ,0.97462263388043  
148.72500000000167,-59.10887192819777,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05161522617665115 ,0.994631838536908 ,0.210070751251623 ,54.1148057880562 ,-0.22536242253306288 ,0.05159341630861213 ,0.9746318756134192  
148.75000000000165,-59.10830789768621,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05161798692892925 ,0.9946312362600138 ,0.21007502747794826 ,54.114893147023416 ,-0.22538761672626223 ,0.05159617305182929 ,0.974641112784807  
148.77500000000163,-59.10774380411608,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051620748129492564 ,0.9946306338485704 ,0.2100793042835365 ,54.11498051818061 ,-0.2254128151618022 ,0.05159893024228771 ,0.9746503453966509  
148.8000000000016,-59.10717964747678,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05162350977844612 ,0.9946300313025364 ,0.2100835816685035 ,54.1150679015303 ,-0.22543801784138603 ,0.051601687880091986 ,0.9746595734510071  
148.82500000000158,-59.10661542775766,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051626271875894955 ,0.9946294286218705 ,0.2100878596329649 ,54.11515529707502 ,-0.2254632247667176 ,0.05160444596534675 ,0.9746687969499311  
148.85000000000156,-59.106051144948104,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05162903442194419 ,0.9946288258065318 ,0.21009213817703665 ,54.115242704817284 ,-0.22548843593950105 ,0.051607204498156686 ,0.9746780158954775  
148.87500000000153,-59.10548679903748,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05163179741669894 ,0.9946282228564783 ,0.21009641730083467 ,54.115330124759616 ,-0.22551365136144114 ,0.0516099634786265 ,0.9746872302896996  
148.9000000000015,-59.10492239001515,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05163456086026439 ,0.9946276197716689 ,0.2101006970044748 ,54.11541755690455 ,-0.22553887103424294 ,0.051612722906860954 ,0.97469644013465  
148.9250000000015,-59.104357917870466,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05163732475274577 ,0.9946270165520622 ,0.2101049772880731 ,54.11550500125462 ,-0.22556409495961227 ,0.05161548278296484 ,0.9747056454323801  
148.95000000000147,-59.103793382592784,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0516400890942483 ,0.9946264131976169 ,0.21010925815174553 ,54.11559245781234 ,-0.2255893231392551 ,0.051618243107043014 ,0.9747148461849406  
148.97500000000144,-59.103228784171456,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051642853884877354 ,0.9946258097082915 ,0.21011353959560813 ,54.11567992658024 ,-0.22561455557487825 ,0.05162100387920034 ,0.974724042394381  
149.00000000000142,-59.102664122595826,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05164561912473822 ,0.9946252060840445 ,0.21011782161977716 ,54.11576740756086 ,-0.22563979226818875 ,0.05162376509954175 ,0.9747332340627499  
149.0250000000014,-59.102099397855234,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0516483848139363 ,0.9946246023248344 ,0.2101221042243686 ,54.11585490075673 ,-0.2256650332208942 ,0.051626526768172205 ,0.974742421192095  
149.05000000000138,-59.101534609939016,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05165115095257702 ,0.9946239984306197 ,0.2101263874094988 ,54.115942406170376 ,-0.22569027843470268 ,0.0516292888851967 ,0.9747516037844629  
149.07500000000135,-59.100969758836506,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05165391754076585 ,0.994623394401359 ,0.2101306711752839 ,54.11602992380433 ,-0.2257155279113228 ,0.05163205145072029 ,0.9747607818418993  
149.10000000000133,-59.10040484453704,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05165668457860829 ,0.9946227902370107 ,0.2101349555218402 ,54.11611745366113 ,-0.2257407816524636 ,0.05163481446484806 ,0.974769955366449  
149.1250000000013,-59.09983986702993,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05165945206620986 ,0.9946221859375334 ,0.21013924044928406 ,54.11620499574332 ,-0.22576603965983458 ,0.05163757792768512 ,0.9747791243601556  
149.15000000000128,-59.0992748263045,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0516622200036762 ,0.9946215815028853 ,0.21014352595773178 ,54.116292550053416 ,-0.22579130193514574 ,0.051640341839336655 ,0.974788288825062  
149.17500000000126,-59.098709722350065,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051664988391112894 ,0.9946209769330251 ,0.21014781204729993 ,54.11638011659397 ,-0.22581656848010762 ,0.05164310619990786 ,0.9747974487632098  
149.20000000000124,-59.09814455515594,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05166775722862566 ,0.9946203722279111 ,0.2101520987181048 ,54.11646769536752 ,-0.2258418392964311 ,0.05164587100950399 ,0.9748066041766401  
149.22500000000122,-59.097579324711425,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05167052651632016 ,0.9946197673875016 ,0.21015638597026304 ,54.116555286376595 ,-0.22586711438582777 ,0.05164863626823033 ,0.9748157550673927  
149.2500000000012,-59.09701403100583,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05167329625430221 ,0.9946191624117551 ,0.21016067380389125 ,54.11664288962375 ,-0.22589239375000947 ,0.051651401976192224 ,0.9748249014375064  
149.27500000000117,-59.096448674028444,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051676066442677554 ,0.9946185573006298 ,0.2101649622191059 ,54.11673050511152 ,-0.22591767739068871 ,0.051654168133495035 ,0.9748340432890192  
149.30000000000115,-59.09588325376857,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05167883708155206 ,0.9946179520540842 ,0.2101692512160236 ,54.11681813284243 ,-0.2259429653095784 ,0.05165693474024417 ,0.9748431806239681  
149.32500000000113,-59.095317770215495,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05168160817103158 ,0.9946173466720766 ,0.2101735407947612 ,54.11690577281905 ,-0.22596825750839197 ,0.051659701796545096 ,0.974852313444389  
149.3500000000011,-59.0947522233585,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05168437971122203 ,0.9946167411545652 ,0.21017783095543535 ,54.116993425043916 ,-0.22599355398884327 ,0.051662469302503296 ,0.974861441752317  
149.37500000000108,-59.094186613186864,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051687151702229435 ,0.9946161355015083 ,0.2101821216981628 ,54.11708108951956 ,-0.22601885475264663 ,0.05166523725822432 ,0.9748705655497861  
149.40000000000106,-59.09362093968987,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05168992414415974 ,0.994615529712864 ,0.21018641302306051 ,54.11716876624854 ,-0.22604415980151701 ,0.051668005663813736 ,0.9748796848388295  
149.42500000000103,-59.093055202856796,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05169269703711901 ,0.9946149237885911 ,0.21019070493024522 ,54.1172564552334 ,-0.22606946913716972 ,0.05167077451937717 ,0.9748887996214792  
149.450000000001,-59.092489402676904,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05169547038121329 ,0.9946143177286474 ,0.21019499741983388 ,54.1173441564767 ,-0.22609478276132064 ,0.05167354382502028 ,0.9748979098997664  
149.475000000001,-59.09192353913946,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051698244176548745 ,0.9946137115329908 ,0.2101992904919434 ,54.11743186998096 ,-0.2261201006756861 ,0.05167631358084876 ,0.9749070156757215  
149.50000000000097,-59.091357612233715,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05170101842323153 ,0.9946131052015804 ,0.21020358414669088 ,54.11751959574875 ,-0.22614542288198292 ,0.05167908378696836 ,0.9749161169513735  
149.52500000000094,-59.09079162194893,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05170379312136785 ,0.9946124987343734 ,0.21020787838419336 ,54.11760733378263 ,-0.22617074938192835 ,0.05168185444348486 ,0.9749252137287507  
149.55000000000092,-59.090225568274356,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05170656827106398 ,0.9946118921313286 ,0.21021217320456792 ,54.117695084085135 ,-0.2261960801772402 ,0.051684625550504085 ,0.9749343060098805  
149.5750000000009,-59.08965945119924,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05170934387242622 ,0.9946112853924038 ,0.21021646860793164 ,54.11778284665882 ,-0.22622141526963666 ,0.05168739710813191 ,0.9749433937967892  
149.60000000000088,-59.08909327071282,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051712119925560865 ,0.9946106785175575 ,0.2102207645944018 ,54.11787062150624 ,-0.22624675466083677 ,0.05169016911647424 ,0.9749524770915021  
149.62500000000085,-59.08852702680435,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0517148964305743 ,0.9946100715067474 ,0.21022506116409556 ,54.11795840862996 ,-0.22627209835255965 ,0.05169294157563702 ,0.9749615558960438  
149.65000000000083,-59.08796071946305,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05171767338757294 ,0.9946094643599315 ,0.21022935831713024 ,54.118046208032524 ,-0.22629744634652504 ,0.05169571448572624 ,0.9749706302124377  
149.6750000000008,-59.087394348678146,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051720450796663264 ,0.9946088570770685 ,0.21023365605362315 ,54.11813401971649 ,-0.22632279864445318 ,0.05169848784684793 ,0.9749797000427062  
149.70000000000078,-59.08682791443887,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051723228657951766 ,0.9946082496581156 ,0.21023795437369158 ,54.118221843684424 ,-0.22634815524806484 ,0.051701261659108176 ,0.9749887653888709  
149.72500000000076,-59.086261416734445,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05172600697154497 ,0.9946076421030314 ,0.2102422532774531 ,54.118309679938875 ,-0.22637351615908133 ,0.05170403592261308 ,0.9749978262529525  
149.75000000000074,-59.08569485555408,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05172878573754946 ,0.994607034411774 ,0.21024655276502502 ,54.11839752848241 ,-0.2263988813792242 ,0.05170681063746879 ,0.9750068826369704  
149.77500000000072,-59.085128230886994,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051731564956071875 ,0.9946064265843009 ,0.21025085283652495 ,54.11848538931759 ,-0.22642425091021567 ,0.05170958580378152 ,0.9750159345429434  
149.8000000000007,-59.0845615427224,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0517343446272189 ,0.9946058186205703 ,0.21025515349207036 ,54.11857326244697 ,-0.2264496247537786 ,0.051712361421657506 ,0.9750249819728892  
149.82500000000067,-59.083994791049484,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051737124751097194 ,0.9946052105205403 ,0.21025945473177887 ,54.11866114787313 ,-0.2264750029116361 ,0.051715137491203024 ,0.9750340249288245  
149.85000000000065,-59.08342797585746,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05173990532781354 ,0.9946046022841687 ,0.21026375655576807 ,54.118749045598605 ,-0.22650038538551184 ,0.051717914012524395 ,0.9750430634127651  
149.87500000000063,-59.08286109713552,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051742686357474706 ,0.9946039939114134 ,0.21026805896415574 ,54.11883695562598 ,-0.2265257721771301 ,0.051720690985727985 ,0.9750520974267259  
149.9000000000006,-59.082294154872855,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05174546784018755 ,0.9946033854022324 ,0.2102723619570595 ,54.118924877957824 ,-0.22655116328821553 ,0.051723468410920195 ,0.9750611269727207  
149.92500000000058,-59.08172714905865,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05174824977605893 ,0.9946027767565836 ,0.21027666553459717 ,54.11901281259669 ,-0.22657655872049318 ,0.051726246288207475 ,0.9750701520527624  
149.95000000000056,-59.081160079682085,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05175103216519575 ,0.9946021679744246 ,0.21028096969688664 ,54.11910075954515 ,-0.22660195847568881 ,0.0517290246176963 ,0.9750791726688629  
149.97500000000053,-59.08059294673234,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05175381500770501 ,0.9946015590557133 ,0.21028527444404566 ,54.11918871880578 ,-0.2266273625555285 ,0.051731803399493216 ,0.9750881888230333  
150.0000000000005,-59.08002575019859,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05175659830369368 ,0.9946009500004079 ,0.21028957977619217 ,54.11927669038114 ,-0.22665277096173908 ,0.05173458263370479 ,0.9750972005172837  
150.0250000000005,-59.079458490069996,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051759382053268826 ,0.9946003408084657 ,0.21029388569344415 ,54.11936467427382 ,-0.2266781836960476 ,0.05173736232043763 ,0.975106207753623  
150.05000000000047,-59.07889116633573,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0517621662565375 ,0.994599731479845 ,0.2102981921959196 ,54.11945267048637 ,-0.22670360076018167 ,0.05174014245979839 ,0.9751152105340595  
150.07500000000044,-59.07832377898495,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05176495091360685 ,0.9945991220145032 ,0.21030249928373657 ,54.11954067902136 ,-0.22672902215586954 ,0.05174292305189377 ,0.9751242088606003  
150.10000000000042,-59.07775632800682,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05176773602458404 ,0.9945985124123982 ,0.2103068069570131 ,54.11962869988139 ,-0.22675444788483978 ,0.051745704096830505 ,0.9751332027352516  
150.1250000000004,-59.077188813390485,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051770521589576235 ,0.9945979026734876 ,0.21031111521586737 ,54.11971673306901 ,-0.22677987794882154 ,0.05174848559471537 ,0.9751421921600189  
150.15000000000038,-59.07662123512509,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05177330760869075 ,0.9945972927977291 ,0.21031542406041753 ,54.11980477858681 ,-0.22680531234954443 ,0.0517512675456552 ,0.9751511771369062  
150.17500000000035,-59.07605359319978,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05177609408203485 ,0.9945966827850807 ,0.2103197334907818 ,54.11989283643736 ,-0.22683075108873874 ,0.05175404994975684 ,0.9751601576679172  
150.20000000000033,-59.0754858876037,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051778881009715866 ,0.9945960726355 ,0.21032404350707856 ,54.11998090662324 ,-0.22685619416813496 ,0.0517568328071272 ,0.975169133755054  
150.2250000000003,-59.074918118325975,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05178166839184119 ,0.9945954623489441 ,0.21032835410942596 ,54.12006898914703 ,-0.2268816415894641 ,0.051759616117873226 ,0.9751781054003182  
150.25000000000028,-59.07435028535574,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0517844562285182 ,0.9945948519253714 ,0.21033266529794242 ,54.1201570840113 ,-0.2269070933544581 ,0.051762399882101906 ,0.9751870726057105  
150.27500000000026,-59.07378238868212,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05178724451985439 ,0.9945942413647392 ,0.2103369770727464 ,54.12024519121865 ,-0.22693254946484884 ,0.051765184099920265 ,0.9751960353732302  
150.30000000000024,-59.073214428294236,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05179003326595729 ,0.9945936306670051 ,0.2103412894339563 ,54.12033331077165 ,-0.22695800992236906 ,0.05176796877143538 ,0.975204993704876  
150.32500000000022,-59.07264640418121,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0517928224669344 ,0.9945930198321267 ,0.2103456023816907 ,54.12042144267288 ,-0.22698347472875177 ,0.05177075389675436 ,0.9752139476026456  
150.3500000000002,-59.07207831633214,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0517956121228933 ,0.9945924088600615 ,0.21034991591606805 ,54.12050958692493 ,-0.22700894388573079 ,0.051773539475984356 ,0.9752228970685356  
150.37500000000017,-59.07151016473615,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05179840223394168 ,0.994591797750767 ,0.210354230037207 ,54.12059774353038 ,-0.22703441739504002 ,0.05177632550923258 ,0.9752318421045418  
150.40000000000015,-59.07094194938234,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051801192800187155 ,0.994591186504201 ,0.21035854474522614 ,54.12068591249182 ,-0.2270598952584143 ,0.05177911199660626 ,0.9752407827126592  
150.42500000000013,-59.070373670259805,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05180398382173743 ,0.9945905751203208 ,0.21036286004024418 ,54.12077409381184 ,-0.22708537747758872 ,0.051781898938212674 ,0.9752497188948815  
150.4500000000001,-59.06980532735765,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05180677529870029 ,0.9945899635990839 ,0.2103671759223798 ,54.12086228749302 ,-0.2271108640542989 ,0.05178468633415914 ,0.9752586506532017  
150.47500000000008,-59.069236920664956,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05180956723118353 ,0.9945893519404481 ,0.2103714923917518 ,54.12095049353795 ,-0.22713635499028084 ,0.05178747418455303 ,0.9752675779896117  
150.50000000000006,-59.06866845017082,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05181235961929497 ,0.9945887401443703 ,0.210375809448479 ,54.12103871194922 ,-0.22716185028727126 ,0.051790262489501755 ,0.9752765009061026  
150.52500000000003,-59.06809991586431,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05181515246314248 ,0.9945881282108081 ,0.21038012709268028 ,54.12112694272942 ,-0.22718734994700743 ,0.051793051249112744 ,0.9752854194046644  
150.55,-59.06753131773451,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051817945762834064 ,0.9945875161397194 ,0.21038444532447453 ,54.12121518588115 ,-0.22721285397122676 ,0.0517958404634935 ,0.9752943334872863  
150.575,-59.0669626557705,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051820739518477585 ,0.9945869039310611 ,0.21038876414398078 ,54.121303441406994 ,-0.22723836236166753 ,0.05179863013275156 ,0.9753032431559565  
150.59999999999997,-59.06639392996135,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051823533730181115 ,0.9945862915847906 ,0.21039308355131792 ,54.12139170930955 ,-0.22726387512006846 ,0.05180142025699449 ,0.9753121484126622  
150.62499999999994,-59.06582514029612,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05182632839805267 ,0.9945856791008654 ,0.21039740354660497 ,54.121479989591414 ,-0.2272893922481686 ,0.051804210836329904 ,0.9753210492593898  
150.64999999999992,-59.06525628676387,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051829123522200336 ,0.9945850664792428 ,0.2104017241299611 ,54.121568282255176 ,-0.2273149137477076 ,0.05180700187086546 ,0.9753299456981245  
150.6749999999999,-59.064687369353656,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05183191910273228 ,0.9945844537198804 ,0.21040604530150547 ,54.121656587303434 ,-0.2273404396204257 ,0.05180979336070886 ,0.9753388377308508  
150.69999999999987,-59.06411838805453,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051834715139756654 ,0.9945838408227351 ,0.21041036706135718 ,54.1217449047388 ,-0.22736596986806337 ,0.05181258530596784 ,0.9753477253595523  
150.72499999999985,-59.063549342855545,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05183751163338169 ,0.9945832277877643 ,0.2104146894096356 ,54.12183323456385 ,-0.22739150449236206 ,0.051815377706750196 ,0.9753566085862113  
150.74999999999983,-59.06298023374574,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05184030858371562 ,0.9945826146149253 ,0.21041901234645982 ,54.1219215767812 ,-0.22741704349506325 ,0.05181817056316374 ,0.9753654874128095  
150.7749999999998,-59.062411060714155,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05184310599086678 ,0.9945820013041755 ,0.21042333587194917 ,54.12200993139344 ,-0.22744258687790925 ,0.051820963875316345 ,0.9753743618413275  
150.79999999999978,-59.06184182374982,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051845903854943504 ,0.9945813878554718 ,0.21042765998622315 ,54.12209829840318 ,-0.22746813464264254 ,0.05182375764331592 ,0.9753832318737451  
150.82499999999976,-59.061272522841776,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05184870217605416 ,0.994580774268772 ,0.2104319846894011 ,54.122186677813026 ,-0.22749368679100654 ,0.051826551867270414 ,0.9753920975120409  
150.84999999999974,-59.060703157979034,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05185150095430719 ,0.9945801605440324 ,0.2104363099816025 ,54.12227506962557 ,-0.22751924332474474 ,0.051829346547287825 ,0.9754009587581929  
150.87499999999972,-59.06013372915062,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.0518543001898111 ,0.994579546681211 ,0.21044063586294687 ,54.12236347384343 ,-0.2275448042456015 ,0.05183214168347619 ,0.9754098156141778  
150.8999999999997,-59.05956423634556,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05185709988267441 ,0.9945789326802646 ,0.2104449623335537 ,54.1224518904692 ,-0.2275703695553215 ,0.05183493727594359 ,0.9754186680819718  
150.92499999999967,-59.05899467955285,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05185990003300563 ,0.9945783185411506 ,0.21044928939354263 ,54.1225403195055 ,-0.22759593925565008 ,0.05183773332479815 ,0.9754275161635495  
150.94999999999965,-59.05842505876152,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051862700640913355 ,0.9945777042638256 ,0.21045361704303334 ,54.122628760954925 ,-0.2276215133483329 ,0.05184052983014802 ,0.9754363598608853  
150.97499999999962,-59.057855373960564,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051865501706506244 ,0.9945770898482471 ,0.21045794528214534 ,54.12271721482009 ,-0.227647091835116 ,0.051843326792101414 ,0.9754451991759522  
150.9999999999996,-59.057285625138974,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051868303229892984 ,0.9945764752943722 ,0.2104622741109985 ,54.12280568110361 ,-0.2276726747177464 ,0.05184612421076658 ,0.9754540341107224  
151.02499999999958,-59.05671581228575,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.05187110521118232 ,0.9945758606021579 ,0.21046660352971264 ,54.12289415980808 ,-0.2276982619979713 ,0.0518489220862518 ,0.9754628646671671  
151.04999999999956,-59.056145935389885,10.0 ,-5.0 ,-30.0 ,-33.0 ,60.0 ,51.0 ,0.7 ,0.051873907650483 ,0.994575245771561 ,0.2104709335384075 ,54.12298265093612 ,-0.2277238536775384 ,0.05185172041866542 ,0.9754716908472568  
